station,date,lat,lon
Rajbansi Nagar Patna India,2023-12-14,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-15,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-16,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-17,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-18,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-19,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-20,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-21,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-22,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-23,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-24,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-25,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-26,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-27,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-28,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-29,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-30,25.6066335,85.1014347
Rajbansi Nagar Patna India,2023-12-31,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-01,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-02,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-03,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-04,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-05,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-06,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-07,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-08,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-09,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-10,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-11,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-12,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-13,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-14,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-15,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-16,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-17,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-18,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-19,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-20,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-21,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-22,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-23,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-24,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-25,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-26,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-27,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-28,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-29,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-30,25.6066335,85.1014347
Rajbansi Nagar Patna India,2024-01-31,25.6066335,85.1014347
Revenue Colony-Shivajinagar Pune India,2023-10-01,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-02,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-03,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-04,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-05,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-06,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-07,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-09,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-10,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-11,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-12,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-13,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-14,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-15,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-16,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-17,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-18,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-19,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-20,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-21,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-22,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-23,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-24,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-25,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-26,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-27,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-28,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-29,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-30,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-10-31,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-01,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-02,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-03,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-04,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-05,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-06,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-07,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-08,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-09,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-10,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-11,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-12,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-13,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-14,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-15,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-16,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-17,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-18,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-19,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-20,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-21,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-22,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-23,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-24,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-25,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-26,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-27,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-28,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-29,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-11-30,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-01,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-02,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-03,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-04,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-05,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-06,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-07,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-08,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-09,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-10,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-11,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-12,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-13,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-14,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-15,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-17,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-18,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-19,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-20,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-21,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-22,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-23,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-25,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-26,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-27,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-28,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-29,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2023-12-30,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-01,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-02,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-03,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-04,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-05,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-08,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-09,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-10,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-11,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-12,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-13,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-14,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-15,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-16,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-17,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-18,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-19,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-20,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-21,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-22,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-23,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-24,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-25,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-26,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-27,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-28,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-29,18.5295572,73.8491406
Revenue Colony-Shivajinagar Pune India,2024-01-31,18.5295572,73.8491406
SAC ISRO Satellite Ahmedabad India,2023-10-01,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-02,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-03,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-04,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-05,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-06,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-07,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-08,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-09,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-10,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-11,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-12,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-13,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-14,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-15,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-16,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-19,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-20,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-21,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-22,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-23,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-24,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-25,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-26,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-27,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-28,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-29,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-30,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-10-31,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-01,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-02,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-03,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-04,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-07,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-09,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-10,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-11,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-12,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-13,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-14,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-15,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-16,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-17,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-18,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-19,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-20,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-21,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-22,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-23,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-24,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-25,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-26,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-27,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-28,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-29,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-11-30,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-01,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-02,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-03,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-04,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-06,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-07,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-08,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-09,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-10,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-11,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-12,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-13,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-14,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-15,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-16,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-17,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-18,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-19,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-20,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-21,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-22,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-23,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-24,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-25,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-26,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-27,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-28,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-29,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-30,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2023-12-31,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-01,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-02,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-03,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-04,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-05,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-06,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-07,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-08,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-09,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-10,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-11,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-12,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-13,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-14,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-15,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-16,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-17,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-18,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-19,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-20,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-24,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-25,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-26,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-27,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-28,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-29,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-30,23.0256,72.5186
SAC ISRO Satellite Ahmedabad India,2024-01-31,23.0256,72.5186
Samanpura Patna India,2023-10-01,25.6093239,85.1235252
Samanpura Patna India,2023-10-02,25.6093239,85.1235252
Samanpura Patna India,2023-10-03,25.6093239,85.1235252
Samanpura Patna India,2023-10-04,25.6093239,85.1235252
Samanpura Patna India,2023-10-05,25.6093239,85.1235252
Samanpura Patna India,2023-10-06,25.6093239,85.1235252
Samanpura Patna India,2023-10-07,25.6093239,85.1235252
Samanpura Patna India,2023-10-08,25.6093239,85.1235252
Samanpura Patna India,2023-10-09,25.6093239,85.1235252
Samanpura Patna India,2023-10-10,25.6093239,85.1235252
Samanpura Patna India,2023-10-11,25.6093239,85.1235252
Samanpura Patna India,2023-10-14,25.6093239,85.1235252
Samanpura Patna India,2023-10-15,25.6093239,85.1235252
Samanpura Patna India,2023-10-16,25.6093239,85.1235252
Samanpura Patna India,2023-10-17,25.6093239,85.1235252
Samanpura Patna India,2023-10-18,25.6093239,85.1235252
Samanpura Patna India,2023-10-19,25.6093239,85.1235252
Samanpura Patna India,2023-10-20,25.6093239,85.1235252
Samanpura Patna India,2023-10-21,25.6093239,85.1235252
Samanpura Patna India,2023-10-22,25.6093239,85.1235252
Samanpura Patna India,2023-10-23,25.6093239,85.1235252
Samanpura Patna India,2023-10-24,25.6093239,85.1235252
Samanpura Patna India,2023-10-25,25.6093239,85.1235252
Samanpura Patna India,2023-10-26,25.6093239,85.1235252
Samanpura Patna India,2023-10-27,25.6093239,85.1235252
Samanpura Patna India,2023-10-28,25.6093239,85.1235252
Samanpura Patna India,2023-10-29,25.6093239,85.1235252
Samanpura Patna India,2023-10-30,25.6093239,85.1235252
Samanpura Patna India,2023-10-31,25.6093239,85.1235252
Samanpura Patna India,2023-11-01,25.6093239,85.1235252
Samanpura Patna India,2023-11-02,25.6093239,85.1235252
Samanpura Patna India,2023-11-03,25.6093239,85.1235252
Samanpura Patna India,2023-11-04,25.6093239,85.1235252
Samanpura Patna India,2023-11-05,25.6093239,85.1235252
Samanpura Patna India,2023-11-06,25.6093239,85.1235252
Samanpura Patna India,2023-11-07,25.6093239,85.1235252
Samanpura Patna India,2023-11-08,25.6093239,85.1235252
Samanpura Patna India,2023-11-09,25.6093239,85.1235252
Samanpura Patna India,2023-11-10,25.6093239,85.1235252
Samanpura Patna India,2023-11-11,25.6093239,85.1235252
Samanpura Patna India,2023-11-12,25.6093239,85.1235252
Samanpura Patna India,2023-11-13,25.6093239,85.1235252
Samanpura Patna India,2023-11-14,25.6093239,85.1235252
Samanpura Patna India,2023-11-15,25.6093239,85.1235252
Samanpura Patna India,2023-11-16,25.6093239,85.1235252
Samanpura Patna India,2023-11-17,25.6093239,85.1235252
Samanpura Patna India,2023-11-18,25.6093239,85.1235252
Samanpura Patna India,2023-11-19,25.6093239,85.1235252
Samanpura Patna India,2023-11-20,25.6093239,85.1235252
Samanpura Patna India,2023-11-21,25.6093239,85.1235252
Samanpura Patna India,2023-11-24,25.6093239,85.1235252
Samanpura Patna India,2023-11-25,25.6093239,85.1235252
Samanpura Patna India,2023-11-26,25.6093239,85.1235252
Samanpura Patna India,2023-11-27,25.6093239,85.1235252
Samanpura Patna India,2023-11-29,25.6093239,85.1235252
Samanpura Patna India,2023-11-30,25.6093239,85.1235252
Samanpura Patna India,2023-12-01,25.6093239,85.1235252
Samanpura Patna India,2023-12-02,25.6093239,85.1235252
Samanpura Patna India,2023-12-04,25.6093239,85.1235252
Samanpura Patna India,2023-12-05,25.6093239,85.1235252
Samanpura Patna India,2023-12-06,25.6093239,85.1235252
Samanpura Patna India,2023-12-13,25.6093239,85.1235252
Samanpura Patna India,2023-12-14,25.6093239,85.1235252
Samanpura Patna India,2023-12-15,25.6093239,85.1235252
Samanpura Patna India,2023-12-16,25.6093239,85.1235252
Samanpura Patna India,2023-12-18,25.6093239,85.1235252
Samanpura Patna India,2023-12-19,25.6093239,85.1235252
Samanpura Patna India,2023-12-20,25.6093239,85.1235252
Samanpura Patna India,2023-12-21,25.6093239,85.1235252
Samanpura Patna India,2023-12-22,25.6093239,85.1235252
Samanpura Patna India,2023-12-23,25.6093239,85.1235252
Samanpura Patna India,2023-12-24,25.6093239,85.1235252
Samanpura Patna India,2023-12-25,25.6093239,85.1235252
Samanpura Patna India,2023-12-26,25.6093239,85.1235252
Samanpura Patna India,2023-12-27,25.6093239,85.1235252
Samanpura Patna India,2023-12-28,25.6093239,85.1235252
Samanpura Patna India,2023-12-29,25.6093239,85.1235252
Samanpura Patna India,2023-12-30,25.6093239,85.1235252
Samanpura Patna India,2023-12-31,25.6093239,85.1235252
Samanpura Patna India,2024-01-01,25.6093239,85.1235252
Samanpura Patna India,2024-01-02,25.6093239,85.1235252
Samanpura Patna India,2024-01-03,25.6093239,85.1235252
Samanpura Patna India,2024-01-04,25.6093239,85.1235252
Samanpura Patna India,2024-01-05,25.6093239,85.1235252
Samanpura Patna India,2024-01-06,25.6093239,85.1235252
Samanpura Patna India,2024-01-07,25.6093239,85.1235252
Samanpura Patna India,2024-01-08,25.6093239,85.1235252
Samanpura Patna India,2024-01-09,25.6093239,85.1235252
Samanpura Patna India,2024-01-10,25.6093239,85.1235252
Samanpura Patna India,2024-01-11,25.6093239,85.1235252
Samanpura Patna India,2024-01-12,25.6093239,85.1235252
Samanpura Patna India,2024-01-13,25.6093239,85.1235252
Samanpura Patna India,2024-01-14,25.6093239,85.1235252
Samanpura Patna India,2024-01-15,25.6093239,85.1235252
Samanpura Patna India,2024-01-16,25.6093239,85.1235252
Samanpura Patna India,2024-01-17,25.6093239,85.1235252
Samanpura Patna India,2024-01-18,25.6093239,85.1235252
Samanpura Patna India,2024-01-19,25.6093239,85.1235252
Samanpura Patna India,2024-01-20,25.6093239,85.1235252
Samanpura Patna India,2024-01-23,25.6093239,85.1235252
Samanpura Patna India,2024-01-24,25.6093239,85.1235252
Samanpura Patna India,2024-01-25,25.6093239,85.1235252
Samanpura Patna India,2024-01-26,25.6093239,85.1235252
Samanpura Patna India,2024-01-27,25.6093239,85.1235252
Samanpura Patna India,2024-01-29,25.6093239,85.1235252
Samanpura Patna India,2024-01-30,25.6093239,85.1235252
Samanpura Patna India,2024-01-31,25.6093239,85.1235252
Sanjay Palace Agra India,2023-10-18,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-19,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-20,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-21,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-22,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-23,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-24,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-25,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-26,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-27,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-28,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-29,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-30,27.1752554,78.0098161
Sanjay Palace Agra India,2023-10-31,27.1752554,78.0098161
